funding_id,funding_code,title,full_title,organization,status_label,published_date,open_date,close_date,source_url,details,image_path,display_order
FD001,FUND0001,วช. ประกาศรับข้อเสนอการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 (ด้านสังคมและความมั่นคง),วช. ประกาศรับข้อเสนอการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 (ด้านสังคมและความมั่นคง),สำนักงานการวิจัยแห่งชาติ,ทุนวิจัยที่เปิดรับ,14 พฤษภาคม 2569,21 พฤษภาคม 2569,21 กรกฎาคม 2569,https://nriis.go.th/home/news/12294/,"ด้วย สำนักงานการวิจัยแห่งชาติ (วช.) กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรมเป็นหน่วยงานหลักในการบริหารทุนวิจัยและนวัตกรรมของประเทศ โดยมุ่งเน้นผลสำเร็จจากการวิจัยที่สามารถนำไปใช้ประโยชน์ในมิติต่าง ๆ ทั้งมิติด้านวิชาการ ด้านเศรษฐกิจ ด้านสังคมและชุมชน และด้านนโยบาย เพื่อใช้เป็นกลไกในการพัฒนาและแก้ปัญหาเร่งด่วนสำคัญของประเทศ เพื่อให้บรรลุเป้าหมายการพัฒนาที่ยั่งยืน โดยมุ่งเน้นผลสัมฤทธิ์ที่สำคัญของแผนด้านวิทยาศาสตร์ วิจัยและนวัตกรรมของประเทศ พ.ศ. 2566-2570 ทั้งนี้ เพื่อให้การบริหารทุนวิจัยและนวัตกรรมของ วช. เป็นไปตามเป้าประสงค์ของยุทธศาสตร์ จึงได้กำหนดกรอบการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 เพื่อเปิดรับข้อเสนอการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 ด้านสังคมและความมั่นคง ดังนี้

ยุทธศาสตร์ที่ 2 การยกระดับสังคมและสิ่งแวดล้อม ให้มีการพัฒนาอย่างยั่งยืน สามารถแก้ไขปัญหาท้าทาย และปรับตัวได้ทันต่อพลวัตการเปลี่ยนแปลงของโลก โดยใช้วิทยาศาสตร์การวิจัยและนวัตกรรม
แผนงาน P12 พัฒนานโยบายและต้นแบบสำหรับสังคมคุณธรรม การแก้ไขปัญหาคอร์รัปชัน และการเสริมสร้างธรรมาภิบาล โดยใช้การวิจัย องค์ความรู้ เทคโนโลยี และนวัตกรรม
แผนงานย่อย N19 (S2P12) : พัฒนาสังคมคุณธรรม
แผนงานย่อยรายประเด็น : พัฒนาสังคมคุณธรรม 
กลุ่มเรื่อง พัฒนาสังคมคุณธรรม
แผนงานย่อย N20 (S2P12) : เสริมสร้างธรรมาภิบาลและแก้ไขปัญหาคอร์รัปชัน
แผนงานย่อยรายประเด็น : เสริมสร้างธรรมาภิบาลและแก้ไขปัญหาคอร์รัปชัน
กลุ่มเรื่อง เสริมสร้างธรรมาภิบาลและแก้ไขปัญหาคอร์รัปชัน
แผนงาน P14 พัฒนานโยบายและต้นแบบเพื่อสร้างสังคมไทยไร้ความรุนแรง ประชาชนมีความปลอดภัยในชีวิตและทรัพย์สิน รวมทั้งสวัสดิภาพสาธารณะในการดำรงชีวิต โดยใช้การวิจัย เทคโนโลยี และนวัตกรรม
แผนงานย่อย N25 (S2P14) : สังคมไทยไร้ความรุนแรงและอยู่ร่วมกันอย่างสันติ
แผนงานย่อยรายประเด็น : สังคมไทยไร้ความรุนแรง
กลุ่มเรื่อง สังคมไทยไร้ความรุนแรง
แผนงานย่อย N26 (S2P14) : ความปลอดภัยในชีวิตและทรัพย์สินและสวัสดิภาพสาธารณะ
แผนงานย่อยรายประเด็น : ความปลอดภัยทางถนน
กลุ่มเรื่อง ความปลอดภัยทางถนน
แผนงาน P17 พัฒนาและประยุกต์ใช้มนุษยศาสตร์ สังคมศาสตร์ และศิลปกรรมศาสตร์เพื่อส่งเสริมคุณค่าและความงอกงามของศิลปะและวัฒนธรรมให้เป็น ทุนสำคัญในการพัฒนาประเทศให้เป็นอารยะอย่างยั่งยืน และปรับตัวได้ทันต่อพลวัตการเปลี่ยนแปลงและนวัตกรรม
แผนงานย่อย N35 (S2P12) : วิจัยพื้นฐานด้านมนุษยศาสตร์ สังคมศาสตร์ และศิลปกรรมศาสตร์
แผนงานย่อยรายประเด็น : วิจัยพื้นฐานด้านมนุษยศาสตร์ สังคมศาสตร์ และศิลปกรรมศาสตร์
กลุ่มเรื่อง มนุษยศาสตร์และสังคมศาสตร์
กลุ่มเรื่อง สร้างสรรค์วิชาการงานศิลป์
แผนงานย่อย N37 (S2P12) : วิจัยและพัฒนาสุนทรียภาพและ ความคิดสร้างสรรค์ของด้านศิลปกรรม
แผนงานย่อยรายประเด็น : การพัฒนาต่อยอดผลงานด้านศิลปกรรม
กลุ่มเรื่อง ต่อยอดผลงานด้านศิลปกรรม

การส่งข้อเสนอการวิจัยและนวัตกรรม
ขอให้ลงทะเบียนส่งข้อเสนอการวิจัยและนวัตกรรม ที่เว็บไซต์ https://nriis.go.th โดยเลือก กลุ่มเรื่องประเด็น/หัวข้อการวิจัย ที่ต้องการรับทุน โดยกรอกข้อมูลให้ครบถ้วนตามเงื่อนไขที่ วช. กำหนด และแนบไฟล์ข้อเสนอการวิจัยและนวัตกรรมและเอกสารอื่นๆ ที่เกี่ยวข้อง พร้อมทำการ “ยืนยัน” การส่งข้อเสนอการวิจัยและนวัตกรรมให้สมบูรณ์ หากดำเนินการถูกต้อง สถานะในระบบ NRIIS จะเป็น “แหล่งทุนได้รับข้อเสนอโครงการเรียบร้อยแล้ว”


การเปิดรับข้อเสนอการวิจัยและนวัตกรรม

วช. เปิดรับข้อเสนอการวิจัยและนวัตกรรม ตั้งแต่วันที่ 21 พฤษภาคม 2569 - 21 กรกฎาคม 2569 ภายในเวลา 16.30 น.
นักวิจัยและผู้ร่วมวิจัยทุกคน ต้องยืนยันการเข้าร่วมการทำวิจัยในระบบ NRIIS ภายในวันที่  21 กรกฎาคม 2569 เวลา 16.30 น.
หน่วยงานต้นสังกัดของนักวิจัย ต้องรับรองข้อเสนอการวิจัยและนวัตกรรม ในระบบ NRIIS ภายในวันที่ 30 กรกฎาคม 2569 เวลา 16.30 น.
การประกาศผลการพิจารณา

วช. จะประกาศผลการพิจารณาข้อเสนอการวิจัยและนวัตกรรมที่ผ่านการพิจารณาเบื้องต้นทางเว็บไซต์ www.nrct.go.th และhttps://nriis.go.th",FD001.jpg,1
FD002,FUND0002,วช. ประกาศรับข้อเสนอการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 (ด้านการรองรับสังคมสูงวัย),วช. ประกาศรับข้อเสนอการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 (ด้านการรองรับสังคมสูงวัย),สำนักงานการวิจัยแห่งชาติ,ทุนวิจัยที่เปิดรับ,14 พฤษภาคม 2569,21 พฤษภาคม 2569,21 กรกฎาคม 2569,https://nriis.go.th/home/news/12293/,"ด้วย สำนักงานการวิจัยแห่งชาติ (วช.) กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรมเป็นหน่วยงานหลักในการบริหารทุนวิจัยและนวัตกรรมของประเทศ โดยมุ่งเน้นผลสำเร็จจากการวิจัยที่สามารถนำไปใช้ประโยชน์ในมิติต่าง ๆ ทั้งมิติด้านวิชาการ ด้านเศรษฐกิจ ด้านสังคมและชุมชน และด้านนโยบาย เพื่อใช้เป็นกลไกในการพัฒนาและแก้ปัญหาเร่งด่วนสำคัญของประเทศ เพื่อให้บรรลุเป้าหมายการพัฒนาที่ยั่งยืน โดยมุ่งเน้นผลสัมฤทธิ์ที่สำคัญของแผนด้านวิทยาศาสตร์ วิจัยและนวัตกรรมของประเทศ พ.ศ. 2566-2570 ทั้งนี้ เพื่อให้การบริหารทุนวิจัยและนวัตกรรมของ วช. เป็นไปตามเป้าประสงค์ของยุทธศาสตร์ จึงได้กำหนดกรอบการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 เพื่อเปิดรับข้อเสนอการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 ด้านการรองรับสังคมสูงวัย ดังนี้


ยุทธศาสตร์ที่ 2 การยกระดับสังคมและสิ่งแวดล้อม ให้มีการพัฒนาอย่างยั่งยืน สามารถแก้ไขปัญหาท้าทาย และปรับตัวได้ทันต่อพลวัตการเปลี่ยนแปลงของโลก โดยใช้วิทยาศาสตร์การวิจัยและนวัตกรรม

แผนงาน P9 พัฒนาสังคมสูงวัยด้วยวิทยาศาสตร์ วิจัยและนวัตกรรม

แผนงานย่อย F8 (S2P9) : พัฒนาผู้สูงอายุในภาคชนบทและเมืองให้สามารถพึ่งตนเองได้ และเพิ่มพูนศักยภาพ

แผนงานย่อยรายประเด็น : การพัฒนาผู้สูงอายุในภาคชนบทและเมือง ให้มีศักยภาพในการพึ่งตนเอง มีคุณค่าและสร้างมูลค่าเพิ่มให้แก่สังคม

กลุ่มเรื่อง นวัตกรรมทางสังคมเพื่อสนับสนุนให้ผู้สูงอายุมีพลังและยังประโยชน์
กลุ่มเรื่อง เปลี่ยนเกษียณเป็นพลังแผนงาน
แผนงานย่อย N13 (S2P9) : พัฒนานวัตกรรมเพื่อเตรียมความพร้อมของวัยแรงงานในภาคชนบทและเมืองเข้าสู่การเป็นผู้สูงวัย

แผนงานย่อยรายประเด็น : การอยู่ร่วมกันของคนทุกช่วงวัย

กลุ่มเรื่อง การอยู่ร่วมกันของคนทุกช่วงวัย
แผนงานย่อยรายประเด็น : การพัฒนานวัตกรรมเพื่อรองรับสังคมสูงวัย

กลุ่มเรื่อง การพัฒนานวัตกรรมเพื่อรองรับสังคมสูงวัย

การส่งข้อเสนอการวิจัยและนวัตกรรม

ขอให้ลงทะเบียนส่งข้อเสนอการวิจัยและนวัตกรรม ที่เว็บไซต์ https://nriis.go.th โดยเลือก กลุ่มเรื่องประเด็น/หัวข้อการวิจัย ที่ต้องการรับทุน โดยกรอกข้อมูลให้ครบถ้วนตามเงื่อนไขที่ วช. กำหนด และแนบไฟล์ข้อเสนอการวิจัยและนวัตกรรมและเอกสารอื่นๆ ที่เกี่ยวข้อง พร้อมทำการ “ยืนยัน” การส่งข้อเสนอการวิจัยและนวัตกรรมให้สมบูรณ์ หากดำเนินการถูกต้อง สถานะในระบบ NRIIS จะเป็น “แหล่งทุนได้รับข้อเสนอโครงการเรียบร้อยแล้ว”


การเปิดรับข้อเสนอการวิจัยและนวัตกรรม

วช. เปิดรับข้อเสนอการวิจัยและนวัตกรรม ตั้งแต่วันที่ 21 พฤษภาคม 2569 - 21 กรกฎาคม 2569 ภายในเวลา 16.30 น.
นักวิจัยและผู้ร่วมวิจัยทุกคน ต้องยืนยันการเข้าร่วมการทำวิจัยในระบบ NRIIS ภายในวันที่  21 กรกฎาคม 2569 เวลา 16.30 น.
หน่วยงานต้นสังกัดของนักวิจัย ต้องรับรองข้อเสนอการวิจัยและนวัตกรรม ในระบบ NRIIS ภายในวันที่ 30 กรกฎาคม 2569 เวลา 16.30 น.
การประกาศผลการพิจารณา

วช. จะประกาศผลการพิจารณาข้อเสนอการวิจัยและนวัตกรรมที่ผ่านการพิจารณาเบื้องต้นทางเว็บไซต์ www.nrct.go.th และ https://nriis.go.th",FD002.jpg,2
FD003,FUND0003,วช. ประกาศรับข้อเสนอการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 (ด้านการพัฒนาเทคโนโลยีและอุตสาหกรรม),วช. ประกาศรับข้อเสนอการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 (ด้านการพัฒนาเทคโนโลยีและอุตสาหกรรม),สำนักงานการวิจัยแห่งชาติ,ทุนวิจัยที่เปิดรับ,14 พฤษภาคม 2569,21 พฤษภาคม 2569,21 กรกฎาคม 2569,https://nriis.go.th/home/news/12292/,"ด้วย สำนักงานการวิจัยแห่งชาติ (วช.) กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรมเป็นหน่วยงานหลักในการบริหารทุนวิจัยและนวัตกรรมของประเทศ โดยมุ่งเน้นผลสำเร็จจากการวิจัยที่สามารถนำไปใช้ประโยชน์ในมิติต่าง ๆ ทั้งมิติด้านวิชาการ ด้านเศรษฐกิจ ด้านสังคมและชุมชน และด้านนโยบาย เพื่อใช้เป็นกลไกในการพัฒนาและแก้ปัญหาเร่งด่วนสำคัญของประเทศ เพื่อให้บรรลุเป้าหมายการพัฒนาที่ยั่งยืน โดยมุ่งเน้นผลสัมฤทธิ์ที่สำคัญของแผนด้านวิทยาศาสตร์ วิจัยและนวัตกรรมของประเทศ พ.ศ. 2566-2570 ทั้งนี้ เพื่อให้การบริหารทุนวิจัยและนวัตกรรมของ วช. เป็นไปตามเป้าประสงค์ของยุทธศาสตร์ จึงได้กำหนดกรอบการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 เพื่อเปิดรับข้อเสนอการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 ด้านการพัฒนาเทคโนโลยีและอุตสาหกรรม ดังนี้

ยุทธศาสตร์ที่ 2 การยกระดับสังคมและสิ่งแวดล้อม ให้มีการพัฒนาอย่างยั่งยืน สามารถแก้ไขปัญหาท้าทาย และปรับตัวได้ทันต่อพลวัตการเปลี่ยนแปลงของโลก โดยใช้วิทยาศาสตร์การวิจัยและนวัตกรรม
แผนงาน P11 ขจัดความยากจนและลดความเหลื่อมล้ำ โดยการเพิ่มโอกาส และยกระดับการพัฒนาเศรษฐกิจฐานรากในพื้นที่
แผนงานย่อย F10 (S2P11) : เพิ่มความเข้มแข็งของเศรษฐกิจฐานรากในพื้นที่ให้พึ่งพาตนเองได้และมีการกระจายรายได้สู่ชุมชน/ท้องถิ่นมากขึ้น
แผนงานย่อยรายประเด็น : แผนงานยกระดับคุณภาพสังคมด้วยเทคโนโลยีและการวิจัย

กลุ่มเรื่อง การพัฒนาวัสดุขั้นสูงเพื่ออุตสาหกรรม
กลุ่มเรื่อง อุตสาหกรรมฐานชีวภาพและความยั่งยืน
กลุ่มเรื่อง การพัฒนาผลิตภัณฑ์อาหารและผลิตภัณฑ์ที่เกี่ยวข้องเพื่อเพิ่มมูลค่าและยกระดับการตลาด
กลุ่มเรื่อง ดิจิทัล ปัญญาประดิษฐ์ ระบบอัตโนมัติ และหุ่นยนต์

แผนงาน P14 พัฒนานโยบายและต้นแบบเพื่อสร้างสังคมไทยไร้ความรุนแรง ประชาชนมีความปลอดภัยในชีวิตและทรัพย์สิน รวมถึงสวัสดิภาพสาธารณะ โดยใช้ผลงานวิจัย เทคโนโลยี และนวัตกรรม
แผนงานย่อย N26 (S2P14) : ความปลอดภัยในชีวิตและทรัพย์สิน รวมทั้งสวัสดิภาพสาธารณะ
แผนงานย่อยรายประเด็น : การพัฒนาศักยภาพและความพร้อมของสังคมไทยต่อการเปลี่ยนผ่านสู่สังคมดิจิทัลอย่างปลอดภัยและยั่งยืน

การส่งข้อเสนอการวิจัยและนวัตกรรม
ขอให้ลงทะเบียนส่งข้อเสนอการวิจัยและนวัตกรรม ที่เว็บไซต์ https://nriis.go.th โดยเลือก กลุ่มเรื่องประเด็น/หัวข้อการวิจัย ที่ต้องการรับทุน โดยกรอกข้อมูลให้ครบถ้วนตามเงื่อนไขที่ วช. กำหนด และแนบไฟล์ข้อเสนอการวิจัยและนวัตกรรมและเอกสารอื่นๆ ที่เกี่ยวข้อง พร้อมทำการ “ยืนยัน” การส่งข้อเสนอการวิจัยและนวัตกรรมให้สมบูรณ์ หากดำเนินการถูกต้อง สถานะในระบบ NRIIS จะเป็น “แหล่งทุนได้รับข้อเสนอโครงการเรียบร้อยแล้ว”

การเปิดรับข้อเสนอการวิจัยและนวัตกรรม

วช. เปิดรับข้อเสนอการวิจัยและนวัตกรรม ตั้งแต่วันที่ 21 พฤษภาคม 2569 - 21 กรกฎาคม 2569 ภายในเวลา 16.30 น.
นักวิจัยและผู้ร่วมวิจัยทุกคน ต้องยืนยันการเข้าร่วมการทำวิจัยในระบบ NRIIS ภายในวันที่  21 กรกฎาคม 2569 เวลา 16.30 น.
หน่วยงานต้นสังกัดของนักวิจัย ต้องรับรองข้อเสนอการวิจัยและนวัตกรรม ในระบบ NRIIS ภายในวันที่ 30 กรกฎาคม 2569 เวลา 16.30 น.
การประกาศผลการพิจารณา

วช. จะประกาศผลการพิจารณาข้อเสนอการวิจัยและนวัตกรรมที่ผ่านการพิจารณาเบื้องต้นทางเว็บไซต์ www.nrct.go.th และ https://nriis.go.th",FD003.jpg,3
FD004,FUND0004,วช. ประกาศรับข้อเสนอการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 (ด้านทรัพยากรธรรมชาติและสิ่งแวดล้อม),วช. ประกาศรับข้อเสนอการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 (ด้านทรัพยากรธรรมชาติและสิ่งแวดล้อม),สำนักงานการวิจัยแห่งชาติ,ทุนวิจัยที่เปิดรับ,25 พฤษภาคม 2569,21 พฤษภาคม 2569,21 กรกฎาคม 2569,https://nriis.go.th/home/news/12291/,"ด้วย สำนักงานการวิจัยแห่งชาติ (วช.) กระทรวงการอุดมศึกษา วิทยาศาสตร์ วิจัยและนวัตกรรมเป็นหน่วยงานหลักในการบริหารทุนวิจัยและนวัตกรรมของประเทศ โดยมุ่งเน้นผลสำเร็จจากการวิจัยที่สามารถนำไปใช้ประโยชน์ในมิติต่าง ๆ ทั้งมิติด้านวิชาการ ด้านเศรษฐกิจ ด้านสังคมและชุมชน และด้านนโยบาย เพื่อใช้เป็นกลไกในการพัฒนาและแก้ปัญหาเร่งด่วนสำคัญของประเทศ เพื่อให้บรรลุเป้าหมายการพัฒนาที่ยั่งยืน โดยมุ่งเน้นผลสัมฤทธิ์ที่สำคัญของแผนด้านวิทยาศาสตร์ วิจัยและนวัตกรรมของประเทศ พ.ศ. 2566-2570 ทั้งนี้ เพื่อให้การบริหารทุนวิจัยและนวัตกรรมของ วช. เป็นไปตามเป้าประสงค์ของยุทธศาสตร์ จึงได้กำหนดกรอบการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 เพื่อเปิดรับข้อเสนอการวิจัยและนวัตกรรม ประจำปีงบประมาณ 2570 ด้านทรัพยากรธรรมชาติและสิ่งแวดล้อม ดังนี้


ยุทธศาสตร์ที่ 2 การยกระดับสังคมและสิ่งแวดล้อม ให้มีการพัฒนาอย่างยั่งยืน สามารถแก้ไขปัญหาท้าทาย และปรับตัวได้ทันต่อพลวัตการเปลี่ยนแปลงของโลก โดยใช้วิทยาศาสตร์การวิจัยและนวัตกรรม

แผนงาน P15 พัฒนาและเร่งแก้ไขปัญหาทรัพยากรธรรมชาติและสิ่งแวดล้อม โดยมุ่งเน้นการบริโภคอย่างยั่งยืน และการเป็นสังคมคาร์บอนต่ำ โดยใช้วิทยาศาสตร์ การวิจัย เทคโนโลยี และนวัตกรรม

แผนงานย่อย N28 (S2P15) : พัฒนาและเร่งแก้ไขปัญหาทรัพยากรธรรมชาติด้านทรัพยากรทางทะเลและชายฝั่ง โดยใช้แนวคิดเศรษฐกิจสีน้ำเงิน รวมทั้งยกระดับการเป็นสังคมคาร์บอนต่ำ

     แผนงานย่อยรายประเด็น : แผนงานวิจัยและนวัตกรรมเศรษฐกิจสีน้ำเงิน

แผนงานย่อย N29 (S2P15) : พัฒนาและเร่งแก้ไขปัญหาด้านนิเวศและมลพิษในภาคอุตสาหกรรม รวมทั้งยกระดับการเป็นสังคมคาร์บอนต่ำ

     แผนงานย่อยรายประเด็น : แผนงานวิจัยและนวัตกรรมการบริหารจัดการทรัพยากรและของเสียของภาคอุตสาหกรรม

แผนงานย่อย N30 (S2P15) : พัฒนาและเร่งแก้ไขปัญหาด้านนิเวศ มลพิษ และการยกระดับการใช้ทรัพยากรและวัสดุเหลือใช้ เพื่อการผลิตและการบริโภคอย่างยั่งยืนในชุมชนและพื้นที่ในภาคเมืองและชุมชน รวมทั้งยกระดับการเป็นสังคมคาร์บอนต่ำ

     แผนงานย่อยรายประเด็น : แผนงานวิจัยและนวัตกรรม Haze Free Thailand และปัญหา PM2.5

     แผนงานย่อยรายประเด็น : แผนงานวิจัยและนวัตกรรมพลังงานหมุนเวียนและพลังงานทางเลือก

     แผนงานย่อยรายประเด็น : แผนงานวิจัยและนวัตกรรมการจัดการของเสียให้เป็นศูนย์


แผนงาน P16 พัฒนานโยบายและต้นแบบเพื่อลดความเสี่ยงและผลกระทบที่เกิดจากภัยพิบัติทางธรรมชาติและการเปลี่ยนแปลงสภาพภูมิอากาศ โดยใช้วิทยาศาสตร์ การวิจัย เทคโนโลยี และนวัตกรรม

แผนงานย่อย N33 (S2P16) : พัฒนาเทคโนโลยี นวัตกรรม ต้นแบบ และระบบบริหารจัดการแบบบูรณาการเพื่อลดความเสี่ยง และผลกระทบ รวมทั้งการฟื้นฟูและช่วยเหลือในเมืองและพื้นที่อุตสาหกรรม จากภัยพิบัติทางธรรมชาติและการเปลี่ยนแปลงสภาพภูมิอากาศ

     แผนงานย่อยรายประเด็น : แผนงานวิจัยและนวัตกรรมการบริหารจัดการภัยพิบัติทางธรรมชาติแบบบูรณาการ

     แผนงานย่อยรายประเด็น : แผนงานวิจัยและนวัตกรรมเพื่อการปรับตัวต่อการผันแปรและการเปลี่ยนแปลงสภาพภูมิอากาศ


การส่งข้อเสนอการวิจัยและนวัตกรรม

ขอให้ลงทะเบียนส่งข้อเสนอการวิจัยและนวัตกรรม ที่เว็บไซต์ https://nriis.go.th โดยเลือก กลุ่มเรื่องประเด็น/หัวข้อการวิจัย ที่ต้องการรับทุน โดยกรอกข้อมูลให้ครบถ้วนตามเงื่อนไขที่ วช. กำหนด และแนบไฟล์ข้อเสนอการวิจัยและนวัตกรรมและเอกสารอื่นๆ ที่เกี่ยวข้อง พร้อมทำการ “ยืนยัน” การส่งข้อเสนอการวิจัยและนวัตกรรมให้สมบูรณ์ หากดำเนินการถูกต้อง สถานะในระบบ NRIIS จะเป็น “แหล่งทุนได้รับข้อเสนอโครงการเรียบร้อยแล้ว”


การเปิดรับข้อเสนอการวิจัยและนวัตกรรม

วช. เปิดรับข้อเสนอการวิจัยและนวัตกรรม ตั้งแต่วันที่ 21 พฤษภาคม 2569 - 21 กรกฎาคม 2569 ภายในเวลา 16.30 น.
นักวิจัยและผู้ร่วมวิจัยทุกคน ต้องยืนยันการเข้าร่วมการทำวิจัยในระบบ NRIIS ภายในวันที่  21 กรกฎาคม 2569 เวลา 16.30 น.
หน่วยงานต้นสังกัดของนักวิจัย ต้องรับรองข้อเสนอการวิจัยและนวัตกรรม ในระบบ NRIIS ภายในวันที่ 30 กรกฎาคม 2569 เวลา 16.30 น.
การประกาศผลการพิจารณา

วช. จะประกาศผลการพิจารณาข้อเสนอการวิจัยและนวัตกรรมที่ผ่านการพิจารณาเบื้องต้นทางเว็บไซต์ www.nrct.go.th และ https://nriis.go.th",FD004.jpg,4
